station_j,station_k,state_class,dist_exact,n_class_days_exact,n_used_exact,n_cells_exact,phi_bar_exact,dist_binned,n_class_days_binned,n_used_binned,n_cells_binned,phi_bar_binned
LORCA,VIMIANZO,dry-wet,865.2869295532565,1328,264,17,0.056906552649330304,865.2869295532565,1328,1310,24,0.048493115345252
LORCA,VIMIANZO,wet-wet,865.2869295532565,122,42,3,-0.039273486639355246,865.2869295532565,122,101,5,-0.12370165511671678
LORCA,ZAMORA,dry-dry,551.8402907324325,1243,205,13,-0.03443445749210256,551.8402907324325,1243,1243,16,0.05577210541722675
LORCA,ZAMORA,dry-wet,551.8402907324325,545,216,14,0.04269052670694737,551.8402907324325,545,506,16,-0.026621508200779877
LORCA,ZAMORA,wet-wet,551.8402907324325,92,50,3,0.4048959639808061,551.8402907324325,92,66,3,0.4186038050630393
MONTSERRAT,OURENSE,dry-dry,805.6077124931321,761,182,10,-0.05296984469014929,805.6077124931321,761,755,15,0.012778013973702814
MONTSERRAT,OURENSE,dry-wet,805.6077124931321,602,233,15,-0.17291478409530028,805.6077124931321,602,554,19,-0.11724016613217644
MONTSERRAT,OURENSE,wet-wet,805.6077124931321,193,121,6,0.1451909414893204,805.6077124931321,193,179,7,0.07017428694716366
MONTSERRAT,OVIEDO,dry-dry,661.86942974353,860,294,16,0.2064113999670539,661.86942974353,860,838,14,0.17174950485349869
MONTSERRAT,OVIEDO,dry-wet,661.86942974353,737,281,16,-0.0518410077455928,661.86942974353,737,694,19,-0.1251810419327181
MONTSERRAT,OVIEDO,wet-wet,661.86942974353,217,145,5,0.07504811550937465,661.86942974353,217,202,6,0.06367459968449683
MONTSERRAT,PAMPLONA,dry-dry,317.04551951128434,942,282,15,0.2492154362157138,317.04551951128434,942,942,16,0.25411890727744624
MONTSERRAT,PAMPLONA,dry-wet,317.04551951128434,637,260,17,-0.1319280046503879,317.04551951128434,637,561,17,-0.1707012619201002
MONTSERRAT,PAMPLONA,wet-wet,317.04551951128434,222,166,6,0.1312444806464718,317.04551951128434,222,211,6,0.0953213907749033
MONTSERRAT,PONFERRADA,dry-dry,704.4850567179411,833,216,14,0.007919643909087967,704.4850567179411,833,804,14,0.05075326292737786
MONTSERRAT,PONFERRADA,dry-wet,704.4850567179411,554,190,11,0.01785520797259293,704.4850567179411,554,506,19,-0.064904736407462
MONTSERRAT,PONFERRADA,wet-wet,704.4850567179411,172,102,5,0.2069679169374066,704.4850567179411,172,161,7,0.1365390757708498
MONTSERRAT,PORTO,dry-dry,877.5041047929506,935,171,9,-0.07724239399663249,877.5041047929506,935,935,16,0.02707583818898105
MONTSERRAT,PORTO,dry-wet,877.5041047929506,682,259,16,-0.0940164272013751,877.5041047929506,682,644,21,-0.08051832673859118
MONTSERRAT,PORTO,wet-wet,877.5041047929506,211,127,6,0.15925089439659784,877.5041047929506,211,192,7,0.10267739515805284
MONTSERRAT,SORIA,dry-dry,359.45237758100865,741,239,10,0.29155290989061955,359.45237758100865,741,733,14,0.28879771200468807
MONTSERRAT,SORIA,dry-wet,359.45237758100865,387,176,11,-0.231307615313028,359.45237758100865,387,346,14,-0.20748377001660118
MONTSERRAT,SORIA,wet-wet,359.45237758100865,205,143,5,0.2776352598772993,359.45237758100865,205,188,5,0.22558115594534178
MONTSERRAT,TARIFA,dry-dry,894.0073536859612,1097,369,17,0.274608070297209,894.0073536859612,1097,1074,14,0.2704779280862675
MONTSERRAT,TARIFA,dry-wet,894.0073536859612,467,200,10,-0.2339537829878355,894.0073536859612,467,417,15,-0.194327401107652
MONTSERRAT,TARIFA,wet-wet,894.0073536859612,213,147,6,0.23677663819900646,894.0073536859612,213,196,6,0.16567627972879526
MONTSERRAT,TORREVIEJA,dry-dry,457.3761585560558,1304,245,13,0.23900275891936743,457.3761585560558,1304,1284,15,0.2384870046559649
MONTSERRAT,TORREVIEJA,dry-wet,457.3761585560558,358,145,10,-0.2622870071199818,457.3761585560558,358,319,14,-0.21444182306886192
MONTSERRAT,TORREVIEJA,wet-wet,457.3761585560558,120,81,3,-0.004302337189051961,457.3761585560558,120,102,4,0.042222136389061304
MONTSERRAT,VALENCIA,dry-dry,299.9337136524067,1284,355,12,0.39034556433191514,299.9337136524067,1284,1269,15,0.35211243682204113
MONTSERRAT,VALENCIA,dry-wet,299.9337136524067,307,134,10,-0.3300093835899162,299.9337136524067,307,251,12,-0.3036671427701794
MONTSERRAT,VALENCIA,wet-wet,299.9337136524067,193,125,4,0.2944976214689531,299.9337136524067,193,178,6,0.2978996364349205
MONTSERRAT,VANDELLOS,dry-dry,107.44072374644497,1215,502,17,0.6493568717472074,107.44072374644497,1215,1196,15,0.6039824280796937
MONTSERRAT,VANDELLOS,dry-wet,107.44072374644497,187,23,1,-0.6470984341213211,107.44072374644497,187,147,8,-0.5844152986165106
MONTSERRAT,VANDELLOS,wet-wet,107.44072374644497,196,170,5,0.4964526896854663,107.44072374644497,196,183,4,0.502070984148195
MONTSERRAT,VIMIANZO,dry-dry,908.9071491485759,853,190,10,0.07856145711118814,908.9071491485759,853,824,14,0.0796914408411278
MONTSERRAT,VIMIANZO,dry-wet,908.9071491485759,1012,254,18,-0.13450526781447433,908.9071491485759,1012,981,21,-0.0753187543715914
MONTSERRAT,VIMIANZO,wet-wet,908.9071491485759,268,143,8,-0.11638225263920164,908.9071491485759,268,258,9,-0.02791922938942286
MONTSERRAT,ZAMORA,dry-dry,630.124864241534,1197,418,20,0.1866040188832469,630.124864241534,1197,1156,15,0.18370900667953657
MONTSERRAT,ZAMORA,dry-wet,630.124864241534,479,237,12,-0.16661692065198427,630.124864241534,479,439,16,-0.14744870247798011
MONTSERRAT,ZAMORA,wet-wet,630.124864241534,191,145,6,0.2347923917642419,630.124864241534,191,180,6,0.2047146003953901
OURENSE,OVIEDO,dry-dry,198.1392317490295,703,389,12,0.5276366324708457,198.1392317490295,703,685,13,0.46271360216353
OURENSE,OVIEDO,dry-wet,198.1392317490295,423,216,13,-0.24300589367363667,198.1392317490295,423,375,17,-0.29511288314285394
OURENSE,OVIEDO,wet-wet,198.1392317490295,494,347,11,0.40940618496468834,198.1392317490295,494,465,11,0.3559981868132191
OURENSE,PAMPLONA,dry-dry,512.2711108548466,657,255,11,0.27765812343818735,512.2711108548466,657,619,14,0.2597114333940319
OURENSE,PAMPLONA,dry-wet,512.2711108548466,438,230,13,-0.25102338955803594,512.2711108548466,438,403,18,-0.2561330313028517
OURENSE,PAMPLONA,wet-wet,512.2711108548466,394,237,9,0.19309831457761703,512.2711108548466,394,377,11,0.17720374777046727
OURENSE,PONFERRADA,dry-dry,106.6932085028858,746,528,12,0.7580454283361663,106.6932085028858,746,705,9,0.7565286825540061
OURENSE,PONFERRADA,dry-wet,106.6932085028858,125,50,4,-0.805389375878697,106.6932085028858,125,75,4,-0.8648798431017135
OURENSE,PONFERRADA,wet-wet,106.6932085028858,563,392,7,0.7282864561923148,106.6932085028858,563,538,9,0.710795312399847
OURENSE,PORTO,dry-dry,139.29882883035052,793,509,14,0.7260902980670869,139.29882883035052,793,765,10,0.748824423389981
OURENSE,PORTO,dry-wet,139.29882883035052,193,82,6,-0.7265184956031489,139.29882883035052,193,138,7,-0.7341803204622175
OURENSE,PORTO,wet-wet,139.29882883035052,619,479,11,0.6131196224246143,139.29882883035052,619,602,10,0.6013223930915144
OURENSE,SORIA,dry-dry,448.04142990230656,523,278,10,0.42554879672548707,448.04142990230656,523,504,13,0.34644057660634503
OURENSE,SORIA,dry-wet,448.04142990230656,278,122,7,-0.4063299540292903,448.04142990230656,278,243,13,-0.4166535433804408
OURENSE,SORIA,wet-wet,448.04142990230656,408,254,8,0.4639584604707961,448.04142990230656,408,382,9,0.41502637595553205
OURENSE,TARIFA,dry-dry,728.2696456458681,627,159,7,0.191598705313241,728.2696456458681,627,619,15,0.17800403929129868
OURENSE,TARIFA,dry-wet,728.2696456458681,514,184,10,-0.13711257065173477,728.2696456458681,514,458,19,-0.1403720586599558
OURENSE,TARIFA,wet-wet,728.2696456458681,279,142,7,0.12137373663474944,728.2696456458681,279,253,10,0.15522221438568803
OURENSE,TORREVIEJA,dry-dry,776.0168458727076,727,90,6,-0.020897776810131673,776.0168458727076,727,709,15,-0.028367361020544973
OURENSE,TORREVIEJA,dry-wet,776.0168458727076,681,198,14,0.0997322105995597,776.0168458727076,681,615,18,-0.011751111589820189
OURENSE,TORREVIEJA,wet-wet,776.0168458727076,94,58,3,-0.17858482236991619,776.0168458727076,94,74,3,-0.10169583311988502
OURENSE,VALENCIA,dry-dry,704.3620695761358,602,80,4,-0.03891111847310931,704.3620695761358,602,540,15,0.026536702880899522
OURENSE,VALENCIA,dry-wet,704.3620695761358,610,154,8,0.133958705849777,704.3620695761358,610,550,20,0.014124146741677347
OURENSE,VALENCIA,wet-wet,704.3620695761358,131,65,3,-0.1397426633224381,704.3620695761358,131,96,4,-0.117072369433898
OURENSE,VANDELLOS,dry-dry,740.909536391108,535,88,6,0.09198425721759823,740.909536391108,535,510,13,-0.03943823721203174
OURENSE,VANDELLOS,dry-wet,740.909536391108,481,135,10,0.07043068721135351,740.909536391108,481,427,17,-0.06909991208259851
OURENSE,VANDELLOS,wet-wet,740.909536391108,133,54,2,0.016074096641851197,740.909536391108,133,93,4,0.06045503461429779
OURENSE,VIMIANZO,dry-dry,126.663815929313,756,442,15,0.537435795270191,126.663815929313,756,737,12,0.5033495951015542
OURENSE,VIMIANZO,dry-wet,126.663815929313,388,146,10,-0.4794788291663593,126.663815929313,388,327,13,-0.5134655221045002
OURENSE,VIMIANZO,wet-wet,126.663815929313,687,413,14,0.5265017104471145,126.663815929313,687,636,10,0.48591229596539487
OURENSE,ZAMORA,dry-dry,197.46051121987787,794,413,13,0.6060504620471526,197.46051121987787,794,772,12,0.5731092693704657
OURENSE,ZAMORA,dry-wet,197.46051121987787,300,138,8,-0.5635287076654548,197.46051121987787,300,261,11,-0.5197867447928406
OURENSE,ZAMORA,wet-wet,197.46051121987787,426,295,7,0.4584748066315448,197.46051121987787,426,399,8,0.412762899396883
OVIEDO,PAMPLONA,dry-dry,349.0842283939773,765,434,13,0.4379819647187336,349.0842283939773,765,757,14,0.4672602632276306
OVIEDO,PAMPLONA,dry-wet,349.0842283939773,436,245,12,-0.38610033851854414,349.0842283939773,436,396,15,-0.40834056663957286
OVIEDO,PAMPLONA,wet-wet,349.0842283939773,526,368,10,0.34724609786084304,349.0842283939773,526,482,8,0.3715303213027348
OVIEDO,PONFERRADA,dry-dry,105.7779788780367,761,420,14,0.5017707486490722,105.7779788780367,761,716,12,0.5329594985775735
OVIEDO,PONFERRADA,dry-wet,105.7779788780367,387,157,10,-0.4089642238667558,105.7779788780367,387,310,13,-0.34595941666127356
OVIEDO,PONFERRADA,wet-wet,105.7779788780367,457,287,7,0.39443747739485047,105.7779788780367,457,438,11,0.3694483335197416
OVIEDO,PORTO,dry-dry,329.9069465626056,780,354,15,0.295693063622958,329.9069465626056,780,765,14,0.31814145641121816
OVIEDO,PORTO,dry-wet,329.9069465626056,628,331,17,-0.15712658986304343,329.9069465626056,628,597,21,-0.18289661310696514
OVIEDO,PORTO,wet-wet,329.9069465626056,487,343,14,0.09637369196323697,329.9069465626056,487,476,12,0.10345867987129885
OVIEDO,SORIA,dry-dry,328.47142618303815,549,276,9,0.3584870384583251,328.47142618303815,549,539,14,0.30579749681423507
OVIEDO,SORIA,dry-wet,328.47142618303815,407,197,11,-0.20676079031621322,328.47142618303815,407,370,16,-0.22373063558474965
OVIEDO,SORIA,wet-wet,328.47142618303815,349,248,9,0.2444842013795544,328.47142618303815,349,337,9,0.24523794812697874
OVIEDO,TARIFA,dry-dry,816.4177169560978,680,239,10,0.2346908529590752,816.4177169560978,680,666,14,0.1892997308833813
OVIEDO,TARIFA,dry-wet,816.4177169560978,676,300,16,-0.02477603517673217,816.4177169560978,676,619,20,-0.047197604394857984
OVIEDO,TARIFA,wet-wet,816.4177169560978,295,167,6,0.15926093605422834,816.4177169560978,295,270,9,0.13517336838241598
OVIEDO,TORREVIEJA,dry-dry,739.2844742188854,896,228,13,0.05166850420978144,739.2844742188854,896,896,16,0.06615020280778201
OVIEDO,TORREVIEJA,dry-wet,739.2844742188854,799,275,17,-0.023236808087928967,739.2844742188854,799,776,20,-0.030512995877402565
OVIEDO,TORREVIEJA,wet-wet,739.2844742188854,110,69,3,-0.30507432846183397,739.2844742188854,110,88,3,-0.2378672651943755
OVIEDO,VALENCIA,dry-dry,629.29788286108,711,182,9,-0.0023947572308075644,629.29788286108,711,675,15,-0.015840528233848402
OVIEDO,VALENCIA,dry-wet,629.29788286108,758,269,16,0.02022155879196008,629.29788286108,758,712,20,-0.01461212199362854
OVIEDO,VALENCIA,wet-wet,629.29788286108,140,70,3,0.000577860244421188,629.29788286108,140,126,6,0.09604788011267687
OVIEDO,VANDELLOS,dry-dry,616.2749053789473,624,139,8,0.11966855677148594,616.2749053789473,624,608,13,0.008126884210905096
OVIEDO,VANDELLOS,dry-wet,616.2749053789473,595,164,10,-0.11333466430349659,616.2749053789473,595,553,17,-0.10774724309633531
OVIEDO,VANDELLOS,wet-wet,616.2749053789473,142,68,3,0.17435646179811476,616.2749053789473,142,123,5,0.19128522199042663
OVIEDO,VIMIANZO,dry-dry,259.2087761058383,778,427,14,0.37132311025281256,259.2087761058383,778,771,15,0.4302456798470977
OVIEDO,VIMIANZO,dry-wet,259.2087761058383,627,308,16,-0.285771894524859,259.2087761058383,627,573,19,-0.28743942024182195
OVIEDO,VIMIANZO,wet-wet,259.2087761058383,729,424,14,0.20039747441788547,259.2087761058383,729,718,13,0.23425329722621027
OVIEDO,ZAMORA,dry-dry,204.63855112905523,818,381,14,0.44408314215178973,204.63855112905523,818,810,14,0.39514860940877417
OVIEDO,ZAMORA,dry-wet,204.63855112905523,604,274,14,-0.19183416831854708,204.63855112905523,604,557,18,-0.2025014172524362
OVIEDO,ZAMORA,wet-wet,204.63855112905523,360,262,8,0.20013710058522555,204.63855112905523,360,338,8,0.1749216772254747
PAMPLONA,PONFERRADA,dry-dry,406.46655924264945,688,270,11,0.3767152209128517,406.46655924264945,688,656,14,0.39742083375445314
PAMPLONA,PONFERRADA,dry-wet,406.46655924264945,407,190,10,-0.19427451455537093,406.46655924264945,407,359,16,-0.21078556844620622
PAMPLONA,PONFERRADA,wet-wet,406.46655924264945,373,239,9,0.3262428862588263,406.46655924264945,373,350,10,0.28083398222214184
PAMPLONA,PORTO,dry-dry,607.5222615218898,697,288,14,0.20530097024797608,607.5222615218898,697,697,16,0.16268211717679082
PAMPLONA,PORTO,dry-wet,607.5222615218898,509,231,11,-0.21597411470467381,607.5222615218898,509,490,20,-0.1931177712864027
PAMPLONA,PORTO,wet-wet,607.5222615218898,406,245,10,0.09606696763763244,607.5222615218898,406,401,12,0.09174836007867214
PAMPLONA,SORIA,dry-dry,135.18321493711682,614,296,11,0.609889500514171,135.18321493711682,614,578,12,0.5360680480564592
PAMPLONA,SORIA,dry-wet,135.18321493711682,278,134,8,-0.4829853111480916,135.18321493711682,278,227,12,-0.4298719891014937
PAMPLONA,SORIA,wet-wet,135.18321493711682,377,264,7,0.3577018124176692,135.18321493711682,377,368,9,0.32618107837114907
PAMPLONA,TARIFA,dry-dry,829.2910260139029,751,227,11,0.19661863337321553,829.2910260139029,751,751,16,0.20389456074982631
PAMPLONA,TARIFA,dry-wet,829.2910260139029,580,278,17,-0.15930120805918724,829.2910260139029,580,544,20,-0.13056646355266593
PAMPLONA,TARIFA,wet-wet,829.2910260139029,282,165,6,0.11120571311832544,829.2910260139029,282,254,8,0.07690106167195473
PAMPLONA,TORREVIEJA,dry-dry,543.9662574703891,781,178,13,0.16640935473283894,543.9662574703891,781,781,16,0.0853625407661847
PAMPLONA,TORREVIEJA,dry-wet,543.9662574703891,660,169,11,0.032270347112156685,543.9662574703891,660,591,15,0.04000555124079426
PAMPLONA,TORREVIEJA,wet-wet,543.9662574703891,84,45,2,0.27423777807503225,543.9662574703891,84,50,2,0.24990109731238255
PAMPLONA,VALENCIA,dry-dry,386.0425260268582,810,179,11,0.15972519392862283,386.0425260268582,810,810,16,0.16897435257078036
PAMPLONA,VALENCIA,dry-wet,386.0425260268582,680,262,17,0.05008171998385223,386.0425260268582,680,645,20,-0.003770081254829671
PAMPLONA,VALENCIA,wet-wet,386.0425260268582,150,114,5,0.04401825975355941,386.0425260268582,150,129,4,0.023376008764283893
PAMPLONA,VANDELLOS,dry-dry,293.08502405862976,669,119,7,0.19797671971470468,293.08502405862976,669,663,15,0.1804187332203095
PAMPLONA,VANDELLOS,dry-wet,293.08502405862976,466,140,11,-0.01563692494668332,293.08502405862976,466,432,16,-0.1250678949113437
PAMPLONA,VANDELLOS,wet-wet,293.08502405862976,154,115,6,0.27500693370335766,293.08502405862976,154,147,6,0.12438448649220463
PAMPLONA,VIMIANZO,dry-dry,603.493403223551,726,381,15,0.27453533185170176,603.493403223551,726,673,12,0.2873906801033399
PAMPLONA,VIMIANZO,dry-wet,603.493403223551,641,272,16,-0.20605745244765078,603.493403223551,641,612,21,-0.20441867238682768
PAMPLONA,VIMIANZO,wet-wet,603.493403223551,626,353,15,0.26616456745084566,603.493403223551,626,602,11,0.24474654202256857
PAMPLONA,ZAMORA,dry-dry,367.3654725601395,861,308,13,0.4144953113459505,367.3654725601395,861,861,16,0.38293892870715834
PAMPLONA,ZAMORA,dry-wet,367.3654725601395,557,251,12,-0.24020588574498883,367.3654725601395,557,510,18,-0.23653588396399194
PAMPLONA,ZAMORA,wet-wet,367.3654725601395,339,242,7,0.1168336619457088,367.3654725601395,339,323,8,0.1208226298634498
PONFERRADA,PORTO,dry-dry,227.03305237919082,831,480,15,0.547381635084774,227.03305237919082,831,812,13,0.5874621894509585
PONFERRADA,PORTO,dry-wet,227.03305237919082,242,113,8,-0.6310858531426848,227.03305237919082,242,164,7,-0.6544615181595779
PONFERRADA,PORTO,wet-wet,227.03305237919082,512,351,10,0.5126754916633767,227.03305237919082,512,477,9,0.5046574044433974
PONFERRADA,SORIA,dry-dry,350.40778284497753,625,283,9,0.4418772773876527,350.40778284497753,625,594,12,0.42125224421677127
PONFERRADA,SORIA,dry-wet,350.40778284497753,245,104,7,-0.45886947615387214,350.40778284497753,245,189,10,-0.4873541415071619
PONFERRADA,SORIA,wet-wet,350.40778284497753,364,244,8,0.4813923663767099,350.40778284497753,364,336,8,0.43559102731284877
PONFERRADA,TARIFA,dry-dry,733.389308612728,666,175,7,0.19813884049043382,733.389308612728,666,600,12,0.17368319181548225
PONFERRADA,TARIFA,dry-wet,733.389308612728,480,139,8,-0.12408051128800163,733.389308612728,480,415,20,-0.16241036336596412
PONFERRADA,TARIFA,wet-wet,733.389308612728,253,134,7,0.24135327235554654,733.389308612728,253,227,9,0.2475859589042174
PONFERRADA,TORREVIEJA,dry-dry,713.6574189462601,819,87,6,-0.06655742983893141,713.6574189462601,819,819,16,-0.029648979906761862
PONFERRADA,TORREVIEJA,dry-wet,713.6574189462601,611,138,10,-0.0011984900280784627,713.6574189462601,611,537,17,-0.03161795331106362
PONFERRADA,TORREVIEJA,wet-wet,713.6574189462601,70,35,2,0.09385978061965444,713.6574189462601,70,53,3,-0.03421504939980291
PONFERRADA,VALENCIA,dry-dry,625.051834320131,743,162,9,-0.028182690216135103,625.051834320131,743,743,16,0.016194778466485333
PONFERRADA,VALENCIA,dry-wet,625.051834320131,587,175,11,0.0976051087044603,625.051834320131,587,521,19,-0.03411045076626951
PONFERRADA,VALENCIA,wet-wet,625.051834320131,115,46,2,0.2588254000290174,625.051834320131,115,96,5,-0.02816095675389461
PONFERRADA,VANDELLOS,dry-dry,644.6636540795565,565,92,5,0.030276524180468053,644.6636540795565,565,544,14,-0.004043805029843381
PONFERRADA,VANDELLOS,dry-wet,644.6636540795565,444,117,7,0.004985513934408017,644.6636540795565,444,392,17,-0.03152504955773534
PONFERRADA,VANDELLOS,wet-wet,644.6636540795565,125,56,3,0.11532310619332298,644.6636540795565,125,109,5,0.0695203287453417
PONFERRADA,VIMIANZO,dry-dry,206.98289332004413,755,413,15,0.3754002296414556,206.98289332004413,755,734,13,0.3821701777723965
PONFERRADA,VIMIANZO,dry-wet,206.98289332004413,443,172,11,-0.45078856892121233,206.98289332004413,443,376,13,-0.43393511993977874
PONFERRADA,VIMIANZO,wet-wet,206.98289332004413,609,333,11,0.37531114610500366,206.98289332004413,609,595,11,0.3905536312091234
PONFERRADA,ZAMORA,dry-dry,136.70197868466016,921,533,16,0.6310269440338319,136.70197868466016,921,907,12,0.6329536205951223
PONFERRADA,ZAMORA,dry-wet,136.70197868466016,263,114,7,-0.4984675954731316,136.70197868466016,263,210,9,-0.5801455790907277
PONFERRADA,ZAMORA,wet-wet,136.70197868466016,403,283,7,0.5136278234559253,136.70197868466016,403,386,9,0.4348199342664752
PORTO,SORIA,dry-dry,519.3726033462698,589,283,10,0.15690542946750236,519.3726033462698,589,504,10,0.2695362504882497
PORTO,SORIA,dry-wet,519.3726033462698,354,154,8,-0.305257362223045,519.3726033462698,354,315,15,-0.2849253238414579
PORTO,SORIA,wet-wet,519.3726033462698,406,266,10,0.3216399461567179,519.3726033462698,406,388,10,0.32018889746264473
PORTO,TARIFA,dry-dry,638.7996392399266,786,166,9,0.05329980917836844,638.7996392399266,786,786,16,0.13585384522195187
PORTO,TARIFA,dry-wet,638.7996392399266,594,229,14,-0.12975570601699765,638.7996392399266,594,562,23,-0.11312399499206453
PORTO,TARIFA,wet-wet,638.7996392399266,318,155,8,0.18632983829220653,638.7996392399266,318,288,10,0.16237672464143044
PORTO,TORREVIEJA,dry-dry,772.2164504147961,1222,202,12,-0.14966450313050125,772.2164504147961,1222,1222,16,-0.013937700214461815
PORTO,TORREVIEJA,dry-wet,772.2164504147961,1056,347,22,0.023763285639975564,772.2164504147961,1056,1018,21,-0.008288833219935522
PORTO,TORREVIEJA,wet-wet,772.2164504147961,124,72,3,-0.07346781187486601,772.2164504147961,124,100,4,-0.06261558397434965
PORTO,VALENCIA,dry-dry,730.4403037146251,729,103,6,-0.22325880431668949,730.4403037146251,729,691,15,-0.05485230620627382
PORTO,VALENCIA,dry-wet,730.4403037146251,722,236,14,0.09656474609495863,730.4403037146251,722,698,24,0.006652095331206716
PORTO,VALENCIA,wet-wet,730.4403037146251,154,75,4,-0.1294164273225177,730.4403037146251,154,131,6,-0.12951465484097338
PORTO,VANDELLOS,dry-dry,800.4796892617657,743,76,5,0.06155201491104098,800.4796892617657,743,695,14,0.07646438045366752
PORTO,VANDELLOS,dry-wet,800.4796892617657,564,121,9,-0.1239869519770772,800.4796892617657,564,545,22,-0.0706617043744756
PORTO,VANDELLOS,wet-wet,800.4796892617657,146,81,5,-0.07464630516778255,800.4796892617657,146,130,6,-0.10051138068164951
PORTO,VIMIANZO,dry-dry,205.27483647472724,916,504,18,0.5276899643400628,205.27483647472724,916,892,12,0.529105643403644
PORTO,VIMIANZO,dry-wet,205.27483647472724,543,230,15,-0.3896935115732824,205.27483647472724,543,474,16,-0.38897809772430936
PORTO,VIMIANZO,wet-wet,205.27483647472724,836,486,17,0.42344536586263964,205.27483647472724,836,820,12,0.38642506898102896
PORTO,ZAMORA,dry-dry,247.6299619146027,879,467,16,0.47115925832776234,247.6299619146027,879,848,12,0.4833725458204217
PORTO,ZAMORA,dry-wet,247.6299619146027,353,151,8,-0.4697116697975172,247.6299619146027,353,294,11,-0.4530376593372044
PORTO,ZAMORA,wet-wet,247.6299619146027,437,308,9,0.3895264646943552,247.6299619146027,437,416,9,0.40251941683723097
SORIA,TARIFA,dry-dry,694.9126272193365,586,216,9,0.3363178922900821,694.9126272193365,586,531,12,0.2473766363662149
SORIA,TARIFA,dry-wet,694.9126272193365,333,126,7,-0.36658413171455595,694.9126272193365,333,272,14,-0.2764731615846332
SORIA,TARIFA,wet-wet,694.9126272193365,283,174,7,0.34135113309107407,694.9126272193365,283,256,8,0.39315073502106995
SORIA,TORREVIEJA,dry-dry,448.56461736700817,676,101,6,0.3490294057458502,448.56461736700817,676,662,14,0.18895820259698637
SORIA,TORREVIEJA,dry-wet,448.56461736700817,471,107,8,0.014837221602745327,448.56461736700817,471,413,15,-0.07351286731384786
SORIA,TORREVIEJA,wet-wet,448.56461736700817,118,86,4,0.15200737016620422,448.56461736700817,118,91,3,0.1371594133221886
SORIA,VALENCIA,dry-dry,311.4245680650915,668,173,8,0.39769007177933663,311.4245680650915,668,651,14,0.27687987785967394
SORIA,VALENCIA,dry-wet,311.4245680650915,369,112,8,-0.08108603784181787,311.4245680650915,369,323,14,-0.1497443094389381
SORIA,VALENCIA,wet-wet,311.4245680650915,172,118,5,0.171232219653494,311.4245680650915,172,149,5,0.11779254218066673
SORIA,VANDELLOS,dry-dry,294.2799122527215,514,189,10,0.43093267594774437,294.2799122527215,514,492,12,0.2882245928151089
SORIA,VANDELLOS,dry-wet,294.2799122527215,320,58,4,-0.2240762592539257,294.2799122527215,320,277,13,-0.22148108724660157
SORIA,VANDELLOS,wet-wet,294.2799122527215,168,108,4,0.2812300162578501,294.2799122527215,168,160,6,0.24647822167530825
SORIA,VIMIANZO,dry-dry,557.200305739203,543,195,9,0.09635317609313769,557.200305739203,543,506,14,0.10970134679284356
SORIA,VIMIANZO,dry-wet,557.200305739203,517,206,14,-0.22759445479949708,557.200305739203,517,464,17,-0.26476626492348043
SORIA,VIMIANZO,wet-wet,557.200305739203,441,203,9,0.20602340267526356,557.200305739203,441,431,10,0.1860882520152657
SORIA,ZAMORA,dry-dry,271.7560381571126,774,392,13,0.5571089495810272,271.7560381571126,774,752,13,0.5196280317073183
SORIA,ZAMORA,dry-wet,271.7560381571126,274,146,9,-0.4588601838557838,271.7560381571126,274,220,10,-0.4416453234191219
SORIA,ZAMORA,wet-wet,271.7560381571126,348,272,8,0.46693189507002897,271.7560381571126,348,337,8,0.4435380864637256
TARIFA,TORREVIEJA,dry-dry,485.82495470794737,1049,131,6,0.0621712685054893,485.82495470794737,1049,945,11,0.16911086281672613
TARIFA,TORREVIEJA,dry-wet,485.82495470794737,443,140,10,-0.22893382224283476,485.82495470794737,443,410,17,-0.25743081646144483
TARIFA,TORREVIEJA,wet-wet,485.82495470794737,151,84,3,0.03679535352852398,485.82495470794737,151,138,5,0.05497234039081425
TARIFA,VALENCIA,dry-dry,600.0115551800452,950,230,12,0.22718543559910354,600.0115551800452,950,913,14,0.25386875693738653
TARIFA,VALENCIA,dry-wet,600.0115551800452,418,161,10,-0.1931178652061842,600.0115551800452,418,355,15,-0.22228116382308094
TARIFA,VALENCIA,wet-wet,600.0115551800452,196,120,5,0.20822213930024874,600.0115551800452,196,166,5,0.13185399253366337
TARIFA,VANDELLOS,dry-dry,786.5750226201751,848,217,11,0.23338271910271205,786.5750226201751,848,825,13,0.3231543542675505
TARIFA,VANDELLOS,dry-wet,786.5750226201751,367,134,9,-0.1278785368272669,786.5750226201751,367,305,13,-0.10099981196013601
TARIFA,VANDELLOS,wet-wet,786.5750226201751,148,88,4,0.3650851827448804,786.5750226201751,148,128,5,0.25145535882037034
TARIFA,VIMIANZO,dry-dry,836.9590183426419,703,173,9,-0.017402880273566762,836.9590183426419,703,695,15,0.13838758663095568
TARIFA,VIMIANZO,dry-wet,836.9590183426419,862,341,23,-0.07259696455117148,836.9590183426419,862,828,25,-0.09725558286904137
TARIFA,VIMIANZO,wet-wet,836.9590183426419,379,153,8,-0.00900081533205477,836.9590183426419,379,359,11,0.0715319061038812
TARIFA,ZAMORA,dry-dry,611.8722859515716,924,383,15,0.39879078541383617,611.8722859515716,924,914,15,0.37779827317285825
TARIFA,ZAMORA,dry-wet,611.8722859515716,405,194,11,-0.2940441714013848,611.8722859515716,405,355,16,-0.23910510701171728
