station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
ALACANT/ALICANTE,TORREVIEJA,0.05710930357064892,wet-wet,205,117,133,103,81.08156037389898,1.3569179358653043,1.2703258240841255,0.7708281973938292
ALACANT/ALICANTE,TORREVIEJA,0.05710930357064892,dry-wet,146,85,58,5,9.328796110492803,0.14807302231237324,0.5359748397090726,-0.753471923970971
ALACANT/ALICANTE,VALENCIA,0.1513896629727109,dry-dry,1131,93,103,61,11.317747942224559,7.202317569683683,5.389764846451436,0.8527820872015315
ALACANT/ALICANTE,VALENCIA,0.1513896629727109,wet-wet,220,123,110,91,64.82916256917552,1.4796747967479675,1.403689271828848,0.7542148167867374
ALACANT/ALICANTE,VALENCIA,0.1513896629727109,dry-wet,190,89,84,13,11.966893293925198,0.330390583199572,1.0863304017759765,-0.48802243174128906
ALACANT/ALICANTE,VANDELLOS,0.37190724161817185,dry-dry,901,85,75,34,9.182734136869321,4.8053333333333335,3.7026009348879674,0.6693187593494079
ALACANT/ALICANTE,VANDELLOS,0.37190724161817185,wet-wet,130,73,73,51,43.96269296014865,1.244135860386564,1.1600745215091928,0.47381689450318515
ALACANT/ALICANTE,VANDELLOS,0.37190724161817185,dry-wet,213,97,95,18,14.205036306191108,0.4160607704829083,1.2671562122058708,-0.4226287726443823
ALACANT/ALICANTE,VIMIANZO,0.982146198608166,dry-dry,703,65,195,12,15.596281987891189,0.6655621301775148,0.7694141468663295,-0.14439003700559377
ALACANT/ALICANTE,VIMIANZO,0.982146198608166,wet-wet,152,104,37,22,19.22430784070262,0.8690228690228691,1.1443845043627814,-0.13473479684874892
ALACANT/ALICANTE,VIMIANZO,0.982146198608166,dry-wet,1021,170,226,39,40.33867352873038,1.036413326392504,0.9668141410803471,0.02801330220713706
ALACANT/ALICANTE,ZAMORA,0.6265980123945956,dry-dry,950,63,141,19,12.799659872907288,2.0319711809073513,1.4844144444976084,0.28985507282216044
ALACANT/ALICANTE,ZAMORA,0.6265980123945956,wet-wet,117,68,64,40,28.005903974440493,1.0753676470588236,1.4282702688870847,0.15005697947930619
ALACANT/ALICANTE,ZAMORA,0.6265980123945956,dry-wet,450,172,158,43,29.01152849180172,0.7120253164556962,1.4821694076598289,-0.10158307333188188
ALMEIDINHA,AMARANTE,0.12273554912455735,dry-dry,823,110,172,93,28.605244358883496,4.045401691331924,3.251152090617202,0.838613998384865
ALMEIDINHA,AMARANTE,0.12273554912455735,wet-wet,469,169,124,105,44.64305981506929,2.349923649551441,2.3519893223035124,0.8471006456481622
ALMEIDINHA,AMARANTE,0.12273554912455735,dry-wet,260,107,90,11,15.667378608859677,0.29698857736240913,0.7020957541537713,-0.5409308759831807
ALMEIDINHA,ARANJUEZ,0.3211217713699551,dry-dry,404,71,45,18,9.34110647248591,2.276056338028169,1.926966580781274,0.385242617386499
ALMEIDINHA,ARANJUEZ,0.3211217713699551,wet-wet,118,18,60,12,22.759960050060926,1.3111111111111111,0.5272416987378621,0.2877265480337339
ALMEIDINHA,ARANJUEZ,0.3211217713699551,dry-wet,195,102,53,11,13.09510854056152,0.39678135405105436,0.8400083104258346,-0.4914608222996507
ALMEIDINHA,BARCELOS,0.18155012267780263,dry-dry,768,88,170,74,27.074993917118906,3.7989304812834224,2.7331492751771767,0.7542396574874758
ALMEIDINHA,BARCELOS,0.18155012267780263,wet-wet,465,164,107,87,42.11341349019117,2.305390927741053,2.0658501125838105,0.7846082201226173
ALMEIDINHA,BARCELOS,0.18155012267780263,dry-wet,316,133,96,12,18.445237419886773,0.29699248120300753,0.6505744397229701,-0.5465909525333787
ALMEIDINHA,BEJA,0.3566288718791259,dry-dry,806,84,128,34,20.866246849854747,2.548735119047619,1.6294257536897048,0.34361373198920214
ALMEIDINHA,BEJA,0.3566288718791259,wet-wet,287,57,124,39,39.55213496746417,1.583616298811545,0.986040324550916,0.3416176810148546
ALMEIDINHA,BEJA,0.3566288718791259,dry-wet,395,235,144,62,32.685486770337825,0.7236997635933806,1.8968663503664012,-0.19281898323138988
ALMEIDINHA,BRAGANCA,0.1674069033869147,dry-dry,798,40,128,18,19.804690710640195,2.80546875,0.9088755923024532,0.25908325883544975
ALMEIDINHA,BRAGANCA,0.1674069033869147,wet-wet,334,46,110,25,39.82140142076775,1.650197628458498,0.6278031186256027,0.28340028483416574
ALMEIDINHA,BRAGANCA,0.1674069033869147,dry-wet,403,300,156,104,35.53345204395549,0.8955555555555555,2.926819490303115,-0.003629360240100802
ALMEIDINHA,CADIZ,0.5638838245496208,dry-dry,608,92,82,35,14.510725255758596,2.820784729586426,2.4120090059668255,0.49360066381040285
ALMEIDINHA,CADIZ,0.5638838245496208,wet-wet,226,49,86,30,31.720099210562697,1.6089226388229712,0.9457725778490028,0.43568283907269434
ALMEIDINHA,CADIZ,0.5638838245496208,dry-wet,292,154,79,27,20.0686561561347,0.6480355087950025,1.3453815636652127,-0.2367300682316333
ALMEIDINHA,CAMPDEVANOL,0.8409585597165793,dry-dry,714,113,62,33,13.177565783712355,3.3631173280045674,2.504256138169952,0.5616221593229818
ALMEIDINHA,CAMPDEVANOL,0.8409585597165793,wet-wet,158,47,85,34,30.05201902268404,1.3446808510638297,1.131371571884602,0.40452831851123017
ALMEIDINHA,CAMPDEVANOL,0.8409585597165793,dry-wet,322,114,93,12,18.7238292759481,0.36445953593661573,0.640894542625142,-0.4225249340918717
