souid,city,country,lat,lon
102102,MAASTRICHT-2,NL,50.85,5.683055555555556
102107,BEESEL,NL,51.266666666666666,6.033055555555555
102109,ECHT,NL,51.08305555555556,5.916666666666667
102147,KREMSMUENSTER (TAWES),AT,48.055,14.130833333333333
102158,LYNEHAM,GB,51.501666666666665,-1.9908333333333335
102177,HELGOLAND,DE,54.17638888888889,7.893055555555555
102185,LIST/SYLT,DE,55.0125,8.4125
102193,SCHLESWIG,DE,54.528888888888886,9.549166666666666
102201,WESTERMARKELSDORF/FEHMARN,DE,54.529444444444444,11.061666666666667
102212,ROSTOCK-WARNEMUNDE,DE,54.181666666666665,12.081944444444444
102220,GREIFSWALD,DE,54.09777777777778,13.4075
102228,EMDEN-FLUGPLATZ,DE,53.38916666666667,7.226666666666667
102236,NEURUPPIN,DE,52.905277777777776,12.808333333333334
102244,HANNOVER,DE,52.46555555555556,9.679444444444444
102252,MAGDEBURG,DE,52.10305555555556,11.584166666666667
102260,LINDENBERG,DE,52.20944444444445,14.120277777777778
102268,DUSSELDORF,DE,51.29694444444444,6.77
102276,KASSEL,DE,51.297777777777775,9.443333333333333
102284,FRITZLAR,DE,51.11666666666667,9.283055555555556
102292,LEIPZIG-SCHKEUDITZ,DE,51.43583333333333,12.241388888888888
102300,DRESDEN-KLOTZSCHE,DE,51.12916666666667,13.755833333333333
102308,GORLITZ,DE,51.16305555555555,14.953055555555554
102316,AACHEN,DE,50.78388888888889,6.095
102324,NURBURG-BARWEILER,DE,50.36083333333333,6.870277777777778
102332,MEININGEN,DE,50.5625,10.376944444444446
102340,ERFURT-BINDERSLEBEN,DE,50.98444444444444,10.963055555555554
102348,FICHTELBERG,DE,50.42916666666667,12.955277777777777
102356,WURZBURG,DE,49.771388888888886,9.958888888888888
102364,HOF,DE,50.31305555555555,11.877500000000001
102372,SAARBRUCKEN/ENSHEIM,DE,49.21416666666667,7.108055555555556
102380,NURNBERG,DE,49.50416666666667,11.056666666666667
102388,STRAUBING,DE,48.82833333333333,12.56027777777778
102396,AUGSBURG,DE,48.42638888888889,10.943055555555556
102404,KONSTANZ,DE,47.67805555555555,9.190833333333334
102412,KEMPTEN,DE,47.72416666666667,10.336388888888889
102540,KOLA,RU,68.87972222222221,33.019999999999996
102541,PULOSERO,RU,68.4,33.29972222222222
102542,LOVOZERO,RU,68.08,34.81638888888889
102549,MONCHEGORSK,RU,68.0,32.9
102552,KHIBINY,RU,67.68,33.25
102556,MYS_KONUSIN,RU,67.2,43.9
102562,MYS_MIKULKIN,RU,67.8,46.7
102568,KOVDA,RU,66.68,32.9
102571,LOUHI,RU,66.09972222222221,32.9
102575,PYALICA,RU,66.2,39.5
102578,ABRAMOVSKIJ_MAJAK,RU,66.4,43.3
102581,NIZHNAYA PESHA,RU,66.75,47.769999999999996
102593,ZIMNEGORSKIY MAYAK,RU,65.47,39.730000000000004
102596,INCY,RU,65.9,40.7
102602,BARKOVSKAJA,RU,65.2,49.6
102603,USKOZERO,RU,64.7,32.1
102604,RUGOZERO,RU,64.08,32.78
102605,RAZNAVOLOK,RU,64.59972222222221,34.9
102608,KOLEJMA,RU,64.2,35.9
102609,UNSKIJ_MAJAK,RU,64.8,38.4
102610,MUDJUG,RU,64.9,40.3
102613,KHOLMOGORY,RU,64.22,41.669999999999995
102616,PINEGA,RU,64.7,43.4
102619,LESUKONSKOE,RU,64.9,45.8
102626,SEGEZA,RU,63.7,34.31638888888889
102629,TURCASOVO,RU,63.1,39.2
102632,EMECK,RU,63.5,41.8
102638,VENDINGA,RU,63.45,47.919999999999995
102639,KOSLAN,RU,63.5,48.9
102642,VYARTSILYA,RU,62.18,30.68
102643,MEDVEZEGORSK,RU,62.9,34.4
102646,DANILOVO,RU,62.97,35.75
102647,KONDOPOGA,RU,62.2,34.31638888888889
102648,KUGONAVOLOK,RU,62.2,36.9
102649,DVINSKIJ_BEREZNIK,RU,62.9,42.7
102655,VERHNJAJA_TOJMA,RU,62.2,45.0
102658,YARENSK,RU,62.169999999999995,49.080000000000005
102661,PRJGA,RU,61.7,33.6
102662,PUDOZH,RU,61.8,36.55
102665,KOLODOZERO,RU,61.8,37.8
102672,VEL-SK,RU,61.1,42.1
102679,OLONETS,RU,60.980000000000004,32.95
102680,LODEJNOE_POLE,RU,60.7,33.6
102681,SVIRITSA,RU,60.47,32.9
102684,NOVAYA LADOGA,RU,60.12,32.32
102685,VINNICY,RU,60.6,34.81638888888889
102686,BELOZERSK,RU,60.03,37.78
102689,VOZEGA,RU,60.5,40.2
102695,OBJACEVO,RU,60.4,49.7
102698,KINGISEPP,RU,59.37,28.6
102702,SHLISSELBURG,RU,59.9,31.0
102703,LJUBAN,RU,59.4,31.3
102706,SUGOZERO,RU,59.9,34.2
102710,YEPHIMOVSKAYA,RU,59.5,34.7
102712,NIKOLAYEVSKOYE,RU,58.57,29.8
102715,NOVGOROD,RU,58.519999999999996,31.279999999999998
102719,HVOJNAJA,RU,58.9,34.5
102720,STRUGI_KRASNYE,RU,58.2,29.1
102721,DNO,RU,57.8,29.9
102725,OKULOVKA,RU,58.4,33.29972222222222
102726,KRESTCY,RU,58.3,32.5
102727,VALDAY,RU,57.97,33.22972222222222
102728,BOROVICI,RU,58.4,33.9
102735,HOLM,RU,57.2,31.2
102738,DEMJANSK,RU,57.7,32.5
